FECHA,NEMO,MONTO,CANTIDAD,PRECIO CIERRE,PRECIO MIN,PRECIO MAX,PRECIO PROM
2016-09-30,VALINDUSTR,0,0,5500,0,0,0
2016-09-30,VALOREM,704882140,1570028,450,430,450,448.96
2016-09-30,VALSIMESA,0,0,1150,0,0,0
2016-09-30,VILLAS,31362500,4825,6500,6500,6500,6500
2016-10-03,AAPL,0,0,325600,0,0,0
2016-10-03,AMZN,0,0,2411520,0,0,0
2016-10-03,BAC,0,0,45080,0,0,0
2016-10-03,BBH,0,0,331820,0,0,0
2016-10-03,BBVACOL,27968980,107573,260,260,260,260
2016-10-03,BCOLOMBIA,8634881680,340491,25500,24940,25560,25360.09
2016-10-03,BIOMAX,0,0,2000,0,0,0
2016-10-03,BMC,0,0,841,0,0,0
2016-10-03,BOGOTA,896859960,14326,62880,59420,63100,62603.65
2016-10-03,BVC,35216428,1989280,17.8,17.7,17.8,17.7
2016-10-03,C,0,0,136020,0,0,0
2016-10-03,CARTON,8352000,1600,5220,5220,5220,5220
2016-10-03,CELSIA,194448960,49361,3980,3905,3980,3939.32
2016-10-03,CEMARGOS,3278827860,285684,11440,11220,11540,11477.11
2016-10-03,CLH,14483348700,1307604,11100,10520,11180,11076.25
2016-10-03,CNEC,611240800,63842,9600,9500,9620,9574.27
2016-10-03,COLTEJER,0,0,1600,0,0,0
2016-10-03,CONCONCRET,13489360,12467,1085,1080,1085,1082.01
2016-10-03,CORFERIAS,0,0,1000,0,0,0
2016-10-03,CORFICOLCF,1619929280,42634,38160,37700,38160,37996.18
2016-10-03,ECOPETROL,16724210785,13392357,1265,1200,1275,1248.79
2016-10-03,EDATEL,0,0,1000,0,0,0
2016-10-03,EEB,4746725835,2604652,1820,1815,1845,1822.4
2016-10-03,ELCONDOR,0,0,1140,0,0,0
2016-10-03,ENKA,0,0,12,0,0,0
2016-10-03,EPSA,0,0,9000,0,0,0
2016-10-03,ESTRA,0,0,245,0,0,0
2016-10-03,ETB,108276879,186549,583,576,585,580.42
2016-10-03,EXITO,2473454780,168769,14680,14500,14720,14655.86
2016-10-03,FABRICATO,44853531.1,3213167,14.2,13.5,14.2,13.96
2016-10-03,FAMILIA,0,0,1600,0,0,0
2016-10-03,GOOGL,0,0,2238660,0,0,0
2016-10-03,GRUBOLIVAR,102251400,1930,52980,52980,52980,52980
2016-10-03,GRUPOARGOS,2448274380,132502,18440,18400,18620,18477.26
2016-10-03,GRUPOAVAL,73915825,60526,1225,1215,1225,1221.22
2016-10-03,GRUPOSURA,3758830900,99790,37640,37000,38000,37667.41
2016-10-03,GURU,0,0,67620,0,0,0
2016-10-03,HCOLSEL,3425675000,285000,12085,11993,12085,12019.91
2016-10-03,ICOLCAP,5256501125,391375,13470,13408,13470,13430.86
2016-10-03,ISA,2042155850,212150,9650,9570,9680,9626
2016-10-03,ISAGEN,203228025,65462,3105,3105,3105,3104.52
2016-10-03,JPM,0,0,191780,0,0,0
2016-10-03,MANCEMENTO,0,0,34500,0,0,0
2016-10-03,MINEROS,64152715,28918,2220,2220,2220,2218.44
2016-10-03,NUTRESA,485109540,19181,25420,25040,25460,25291.15
2016-10-03,OCCIDENTE,100156000,2744,36500,36500,36500,36500
2016-10-03,ODINSA,0,0,9000,0,0,0
2016-10-03,PAZRIO,1085,155,7,0,0,7
2016-10-03,PFAVAL,4425730410,3575411,1230,1225,1265,1237.82
2016-10-03,PFAVH,1692517390,727488,2345,2315,2365,2326.52
2016-10-03,PFBBVACOL,0,0,260,0,0,0
2016-10-03,PFBCOLOM,16803345160,610400,27640,27080,27780,27528.42
2016-10-03,PFCARPAK,27924025,9116,3030,3030,3100,3063.19
2016-10-03,PFCEMARGOS,1073263720,100964,10680,10580,10800,10630.16
2016-10-03,PFCORFICOL,3333000,101,32500,0,0,33000
2016-10-03,PFDAVVNDA,6435237980,219959,29480,28560,29800,29256.53
2016-10-03,PFE,0,0,97540,0,0,0
2016-10-03,PFGRUPOARG,345824340,19551,17600,17460,17900,17688.32
2016-10-03,PFGRUPSURA,1127868340,30408,37100,36880,37460,37091.17
2016-10-03,PFVILLAS,0,0,6000,0,0,0
2016-10-03,PFVILLASCA,0,0,2700,0,0,0
2016-10-03,POPULAR,0,0,489,0,0,0
2016-10-03,PPH,0,0,165480,0,0,0
2016-10-03,PREC,0,0,1505,0,0,0
2016-10-03,PROMIGAS,0,0,5500,0,0,0
2016-10-03,PROTECCION,0,0,80000,0,0,0
2016-10-03,RSX,0,0,54020,0,0,0
2016-10-03,SDIV,0,0,61840,0,0,0
2016-10-03,SOCBOLIVAR,0,0,54300,0,0,0
2016-10-03,TABLEMAC,0,0,7,0,0,0
2016-10-03,TERPEL,130511200,14186,9200,9200,9200,9200
2016-10-03,TGLSC,0,0,35500,0,0,0
2016-10-03,TITAN,0,0,35300,0,0,0
2016-10-03,VALINDUSTR,0,0,5500,0,0,0
2016-10-03,VALOREM,0,0,450,0,0,0
2016-10-03,VALSIMESA,0,0,1150,0,0,0
2016-10-03,VILLAS,0,0,6500,0,0,0
2016-10-04,AAPL,0,0,325600,0,0,0
2016-10-04,AMZN,0,0,2411520,0,0,0
2016-10-04,BAC,0,0,45080,0,0,0
2016-10-04,BBH,0,0,331820,0,0,0
2016-10-04,BBVACOL,0,0,260,0,0,0
2016-10-04,BCOLOMBIA,4884817860,191589,25600,25380,25600,25496.34
2016-10-04,BIOMAX,0,0,2000,0,0,0
2016-10-04,BMC,0,0,841,0,0,0
2016-10-04,BOGOTA,209337820,3332,62900,62620,62900,62826.48
2016-10-04,BVC,31108562,1784630,17.4,17.4,17.4,17.43
2016-10-04,C,0,0,136020,0,0,0
2016-10-04,CARTON,0,0,5220,0,0,0
2016-10-04,CELSIA,553870215,140206,3995,3915,3995,3950.4
2016-10-04,CEMARGOS,1690438060,147753,11460,11340,11480,11440.97
2016-10-04,CLH,2375619680,215402,11060,11000,11100,11028.77
2016-10-04,CNEC,247609840,25612,9600,9600,9750,9667.73
2016-10-04,COLTEJER,0,0,1600,0,0,0
2016-10-04,CONCONCRET,71847025,66462,1065,1065,1085,1081.02
2016-10-04,CORFERIAS,0,0,1000,0,0,0
2016-10-04,CORFICOLCF,3498716600,92968,37820,37500,37820,37633.56
2016-10-04,ECOPETROL,13839319930,10834400,1275,1270,1290,1277.35
2016-10-04,EDATEL,0,0,1000,0,0,0
2016-10-04,EEB,1912447220,1053013,1825,1810,1825,1816.17
2016-10-04,ELCONDOR,12116000,10400,1165,1165,1165,1165
2016-10-04,ENKA,840261480,70021790,12,12,12,12
2016-10-04,EPSA,0,0,9000,0,0,0
2016-10-04,ESTRA,0,0,245,0,0,0
2016-10-04,ETB,134034546,226378,597,583,597,592.08
2016-10-04,EXITO,3325768980,226237,14740,14580,14760,14700.38
2016-10-04,FABRICATO,0,0,14.2,0,0,0
2016-10-04,FAMILIA,0,0,1600,0,0,0
2016-10-04,GOOGL,0,0,2238660,0,0,0
2016-10-04,GRUBOLIVAR,422410000,7970,53000,53000,53000,53000
2016-10-04,GRUPOARGOS,2860004900,155789,18280,18280,18500,18358.2
2016-10-04,GRUPOAVAL,1500419210,1234663,1235,1200,1235,1215.25
2016-10-04,GRUPOSURA,3306945680,87179,38020,37640,38020,37932.82
2016-10-04,GURU,0,0,67620,0,0,0
2016-10-04,HCOLSEL,64107630,5300,12095,12095,12100,12095.78
2016-10-04,ICOLCAP,814988870.5,60507,13508,13450,13508,13469.33
2016-10-04,ISA,2424040500,250696,9740,9520,9740,9669.24
2016-10-04,ISAGEN,18853050,6143,3010,3010,3010,3069.03
2016-10-04,JPM,0,0,191780,0,0,0
2016-10-04,MANCEMENTO,0,0,34500,0,0,0
2016-10-04,MINEROS,22942500,10500,2185,2185,2185,2185
2016-10-04,NUTRESA,2256747820,88546,25500,25300,25780,25486.73
2016-10-04,OCCIDENTE,0,0,36500,0,0,0
2016-10-04,ODINSA,0,0,9000,0,0,0
2016-10-04,PAZRIO,6998915,999845,7,0,0,7
2016-10-04,PFAVAL,6861754240,5589070,1235,1215,1235,1227.71
2016-10-04,PFAVH,452199055,191574,2365,2340,2365,2360.44
2016-10-04,PFBBVACOL,0,0,260,0,0,0
2016-10-04,PFBCOLOM,16223515620,587562,27800,27460,27800,27611.58
2016-10-04,PFCARPAK,70288215,22692,3100,3090,3100,3097.49
2016-10-04,PFCEMARGOS,439316440,41065,10720,10500,10780,10698.07
2016-10-04,PFCORFICOL,0,0,32500,0,0,0
2016-10-04,PFDAVVNDA,3429608320,117080,29280,29040,29300,29292.86
2016-10-04,PFE,0,0,97540,0,0,0
2016-10-04,PFGRUPOARG,598864880,34137,17500,17500,17700,17542.99
2016-10-04,PFGRUPSURA,1212519860,32319,37660,37100,37660,37517.25
2016-10-04,PFVILLAS,0,0,6000,0,0,0
2016-10-04,PFVILLASCA,0,0,2700,0,0,0
2016-10-04,POPULAR,0,0,489,0,0,0
2016-10-04,PPH,0,0,165480,0,0,0
2016-10-04,PREC,0,0,1505,0,0,0
2016-10-04,PROMIGAS,0,0,5500,0,0,0
2016-10-04,PROTECCION,0,0,80000,0,0,0
2016-10-04,RSX,0,0,54020,0,0,0
2016-10-04,SDIV,0,0,61840,0,0,0
2016-10-04,SOCBOLIVAR,0,0,54300,0,0,0
2016-10-04,TABLEMAC,0,0,7,0,0,0
2016-10-04,TERPEL,0,0,9200,0,0,0
2016-10-04,TGLSC,0,0,35500,0,0,0
2016-10-04,TITAN,0,0,35300,0,0,0
2016-10-04,VALINDUSTR,0,0,5500,0,0,0
2016-10-04,VALOREM,0,0,450,0,0,0
2016-10-04,VALSIMESA,0,0,1150,0,0,0
2016-10-04,VILLAS,0,0,6500,0,0,0
2016-10-05,AAPL,0,0,325600,0,0,0
2016-10-05,AMZN,0,0,2411520,0,0,0
2016-10-05,BAC,0,0,45080,0,0,0
2016-10-05,BBH,0,0,331820,0,0,0
2016-10-05,BBVACOL,22304015,84759,265,260,265,263.15
2016-10-05,BCOLOMBIA,13112402340,510848,25500,25500,25820,25667.91
2016-10-05,BIOMAX,0,0,2000,0,0,0
2016-10-05,BMC,0,0,841,0,0,0
2016-10-05,BOGOTA,1477202860,23559,62860,62620,62880,62702.27
2016-10-05,BVC,50746612.8,2884728,17.6,17.6,17.6,17.59
2016-10-05,C,0,0,136020,0,0,0
2016-10-05,CARTON,10400000,2000,5200,5200,5200,5200
2016-10-05,CELSIA,154814500,38650,3995,3995,4010,4005.55
2016-10-05,CEMARGOS,10469245580,909571,11560,11400,11560,11510.09
2016-10-05,CLH,4234947720,378448,11140,11100,11360,11190.3
2016-10-05,CNEC,951133840,97793,9690,9680,9800,9725.99
2016-10-05,COLTEJER,4302780,3176,1600,0,0,1354.78
2016-10-05,CONCONCRET,34716660,32464,1065,1065,1080,1069.39
2016-10-05,CORFERIAS,0,0,1000,0,0,0
2016-10-05,CORFICOLCF,1558333840,41174,37840,37800,37880,37847.52
2016-10-05,ECOPETROL,23608394550,18156773,1310,1280,1310,1300.25
2016-10-05,EDATEL,0,0,1000,0,0,0
2016-10-05,EEB,63145000,34600,1825,1825,1825,1825
2016-10-05,ELCONDOR,17100000,15000,1140,1140,1140,1140
2016-10-05,ENKA,60000000,5000000,12,12,12,12
2016-10-05,EPSA,0,0,9000,0,0,0
2016-10-05,ESTRA,0,0,245,0,0,0
2016-10-05,ETB,286778292,487216,588,588,590,588.61
2016-10-05,EXITO,3960324240,269431,14680,14660,14800,14698.84
2016-10-05,FABRICATO,15474516,1097994,14,14,14,14.09
2016-10-05,FAMILIA,0,0,1600,0,0,0
2016-10-05,GOOGL,0,0,2238660,0,0,0
2016-10-05,GRUBOLIVAR,9120000,160,57000,57000,57000,57000
2016-10-05,GRUPOARGOS,5032100700,271287,18620,18280,18680,18548.99
2016-10-05,GRUPOAVAL,131315275,106761,1230,1230,1230,1229.99
2016-10-05,GRUPOSURA,2597361740,67787,38400,38000,38400,38316.52
2016-10-05,GURU,0,0,67620,0,0,0
2016-10-05,HCOLSEL,304300000,25000,12190,12160,12190,12172
2016-10-05,ICOLCAP,0,0,13508,0,0,0
2016-10-05,ISA,1801793350,186587,9660,9630,9730,9656.59
2016-10-05,ISAGEN,7000830,2322,3010,0,0,3015
2016-10-05,JPM,0,0,191780,0,0,0
2016-10-05,MANCEMENTO,0,0,34500,0,0,0
2016-10-05,MINEROS,40501940,18609,2155,2155,2200,2176.47
2016-10-05,NUTRESA,1210756940,47267,25720,25500,25720,25615.27
2016-10-05,OCCIDENTE,38272000,1040,36800,36800,36800,36800
2016-10-05,ODINSA,0,0,9000,0,0,0
2016-10-05,PAZRIO,0,0,7,0,0,0
2016-10-05,PFAVAL,6625122670,5348200,1235,1225,1245,1238.76
2016-10-05,PFAVH,605890195,256359,2380,2340,2380,2363.44
2016-10-05,PFBBVACOL,0,0,260,0,0,0
2016-10-05,PFBCOLOM,8069963720,289889,27820,27640,28000,27838.12
2016-10-05,PFCARPAK,2835210,944,3100,0,0,3003.4
2016-10-05,PFCEMARGOS,1514552780,141637,10700,10500,10740,10693.2
2016-10-05,PFCORFICOL,0,0,32500,0,0,0
2016-10-05,PFDAVVNDA,3181123580,109196,28940,28940,29280,29132.24
2016-10-05,PFE,0,0,97540,0,0,0
2016-10-05,PFGRUPOARG,638098400,36044,17600,17600,17980,17703.32
2016-10-05,PFGRUPSURA,748572180,19818,37820,37600,37860,37772.34
2016-10-05,PFVILLAS,0,0,6000,0,0,0
2016-10-05,PFVILLASCA,0,0,2700,0,0,0
2016-10-05,POPULAR,0,0,489,0,0,0
2016-10-05,PPH,0,0,165480,0,0,0
2016-10-05,PREC,0,0,1505,0,0,0
2016-10-05,PROMIGAS,0,0,5500,0,0,0
2016-10-05,PROTECCION,0,0,80000,0,0,0
2016-10-05,RSX,0,0,54020,0,0,0
2016-10-05,SDIV,0,0,61840,0,0,0
2016-10-05,SOCBOLIVAR,0,0,54300,0,0,0
2016-10-05,TABLEMAC,0,0,7,0,0,0
2016-10-05,TERPEL,0,0,9200,0,0,0
2016-10-05,TGLSC,0,0,35500,0,0,0
2016-10-05,TITAN,0,0,35300,0,0,0
2016-10-05,VALINDUSTR,0,0,5500,0,0,0
2016-10-05,VALOREM,0,0,450,0,0,0
2016-10-05,VALSIMESA,0,0,1150,0,0,0
2016-10-05,VILLAS,22944600,3642,6300,6300,6300,6300
2016-10-06,AAPL,0,0,325600,0,0,0
2016-10-06,AMZN,0,0,2411520,0,0,0
2016-10-06,BAC,0,0,45080,0,0,0
2016-10-06,BBH,0,0,331820,0,0,0
2016-10-06,BBVACOL,0,0,265,0,0,0
2016-10-06,BCOLOMBIA,1743759320,68350,25500,25300,25600,25512.21
2016-10-06,BIOMAX,1000000,500,2000,0,0,2000
2016-10-06,BMC,0,0,841,0,0,0
2016-10-06,BOGOTA,838297140,13357,62820,62520,62860,62760.88
2016-10-06,BVC,172577288,9805234,17.6,17.6,17.6,17.6
2016-10-06,C,0,0,136020,0,0,0
2016-10-06,CARTON,0,0,5200,0,0,0
2016-10-06,CELSIA,1632149730,408437,4000,3995,4010,3996.09
2016-10-06,CEMARGOS,4477715360,385762,11600,11600,11620,11607.46
2016-10-06,CLH,12201984180,1084621,11300,11200,11500,11250
2016-10-06,CNEC,795616690,81175,9700,9690,9870,9801.25
2016-10-06,COLTEJER,7109685,5247,1600,0,0,1355
2016-10-06,CONCONCRET,53861090,50072,1080,1070,1080,1075.67
2016-10-06,CORFERIAS,0,0,1000,0,0,0
2016-10-06,CORFICOLCF,6459961580,170655,37800,37700,37900,37853.93
2016-10-06,ECOPETROL,27360672170,20682869,1325,1310,1330,1322.87
2016-10-06,EDATEL,0,0,1000,0,0,0
2016-10-06,EEB,147386050,80754,1825,1825,1825,1825.12
2016-10-06,ELCONDOR,0,0,1140,0,0,0
2016-10-06,ENKA,1380000,115000,12,0,0,12
2016-10-06,EPSA,0,0,9000,0,0,0
2016-10-06,ESTRA,0,0,245,0,0,0
2016-10-06,ETB,353050387,600204,594,588,594,588.22
2016-10-06,EXITO,12888385600,878825,14660,14660,14760,14665.47
2016-10-06,FABRICATO,56871290.6,4063137,14,14,14,14
2016-10-06,FAMILIA,0,0,1600,0,0,0
2016-10-06,GOOGL,0,0,2238660,0,0,0
2016-10-06,GRUBOLIVAR,0,0,57000,0,0,0
2016-10-06,GRUPOARGOS,6051142300,321975,18800,18720,18880,18793.83
2016-10-06,GRUPOAVAL,84829920,69042,1240,1225,1240,1228.67
2016-10-06,GRUPOSURA,2766673900,72163,38300,38120,38500,38339.23
2016-10-06,GURU,62749320,919,68280,68280,68280,68280
2016-10-06,HCOLSEL,0,0,12190,0,0,0
2016-10-06,ICOLCAP,6710995200,494132,13600,13580,13600,13581.38
2016-10-06,ISA,2069563040,213982,9720,9570,9720,9671.67
2016-10-06,ISAGEN,16631870,5525,3010,0,0,3010.29
2016-10-06,JPM,0,0,191780,0,0,0
2016-10-06,MANCEMENTO,0,0,34500,0,0,0
2016-10-06,MINEROS,8350625,3875,2155,2155,2155,2155
2016-10-06,NUTRESA,1904710720,74453,25580,25420,25720,25582.73
2016-10-06,OCCIDENTE,0,0,36800,0,0,0
2016-10-06,ODINSA,0,0,9000,0,0,0
2016-10-06,PAZRIO,0,0,7,0,0,0
2016-10-06,PFAVAL,1819132895,1477227,1230,1225,1235,1231.45
2016-10-06,PFAVH,656273115,275532,2380,2360,2400,2381.84
2016-10-06,PFBBVACOL,0,0,260,0,0,0
2016-10-06,PFBCOLOM,19899431820,720280,27640,27440,27760,27627.36
2016-10-06,PFCARPAK,0,0,3100,0,0,0
2016-10-06,PFCEMARGOS,6897213300,639243,10800,10680,10800,10789.66
2016-10-06,PFCORFICOL,0,0,32500,0,0,0
2016-10-06,PFDAVVNDA,2563771080,88224,28980,28900,29100,29059.79
2016-10-06,PFE,0,0,97540,0,0,0
2016-10-06,PFGRUPOARG,740995100,41477,18000,17800,18000,17865.2
2016-10-06,PFGRUPSURA,925335120,24518,37820,37260,37820,37741.05
2016-10-06,PFVILLAS,0,0,6000,0,0,0
2016-10-06,PFVILLASCA,0,0,2700,0,0,0
2016-10-06,POPULAR,0,0,489,0,0,0
2016-10-06,PPH,0,0,165480,0,0,0
2016-10-06,PREC,0,0,1505,0,0,0
2016-10-06,PROMIGAS,0,0,5500,0,0,0
2016-10-06,PROTECCION,0,0,80000,0,0,0
2016-10-06,RSX,0,0,54020,0,0,0
2016-10-06,SDIV,0,0,61840,0,0,0
2016-10-06,SOCBOLIVAR,0,0,54300,0,0,0
2016-10-06,TABLEMAC,0,0,7,0,0,0
2016-10-06,TERPEL,0,0,9200,0,0,0
2016-10-06,TGLSC,0,0,35500,0,0,0
2016-10-06,TITAN,0,0,35300,0,0,0
2016-10-06,VALINDUSTR,0,0,5500,0,0,0
2016-10-06,VALOREM,0,0,450,0,0,0
2016-10-06,VALSIMESA,0,0,1150,0,0,0
2016-10-06,VILLAS,0,0,6300,0,0,0
2016-10-07,AAPL,0,0,325600,0,0,0
2016-10-07,AMZN,0,0,2411520,0,0,0
2016-10-07,BAC,27660000,600,46100,46100,46100,46100
2016-10-07,BBH,0,0,331820,0,0,0
2016-10-07,BBVACOL,2717010,10410,265,0,0,261
2016-10-07,BCOLOMBIA,6423748060,248956,25900,25660,25900,25802.74
2016-10-07,BIOMAX,12250000,6125,2000,2000,2000,2000
2016-10-07,BMC,0,0,841,0,0,0
2016-10-07,BOGOTA,3655935000,58138,62620,62620,62900,62883.74
2016-10-07,BVC,413229817,23139765,18.2,17.8,18.2,17.86
2016-10-07,C,0,0,136020,0,0,0
2016-10-07,CARTON,0,0,5200,0,0,0
2016-10-07,CELSIA,93785085,23417,4005,4005,4005,4005
2016-10-07,CEMARGOS,928567960,79803,11660,11580,11660,11635.75
2016-10-07,CLH,3109769260,271250,11640,11320,11640,11464.59
2016-10-07,CNEC,1191149500,123193,9770,9630,9770,9668.97
2016-10-07,COLTEJER,0,0,1600,0,0,0
2016-10-07,CONCONCRET,38238500,35100,1095,1085,1095,1089.42
2016-10-07,CORFERIAS,0,0,1000,0,0,0
2016-10-07,CORFICOLCF,542155540,14352,37760,37700,37900,37775.61
2016-10-07,ECOPETROL,11665143475,8840775,1315,1315,1325,1319.47
2016-10-07,EDATEL,0,0,1000,0,0,0
2016-10-07,EEB,483643500,264972,1835,1825,1835,1825.26
2016-10-07,ELCONDOR,17100000,15000,1140,1140,1140,1140
2016-10-07,ENKA,0,0,12,0,0,0
2016-10-07,EPSA,0,0,9000,0,0,0
2016-10-07,ESTRA,0,0,245,0,0,0
2016-10-07,ETB,155233132,261284,596,590,596,594.12
2016-10-07,EXITO,10115546280,686877,14720,14720,14800,14726.87
2016-10-07,FABRICATO,19973408,1426672,14,14,14,14
2016-10-07,FAMILIA,0,0,1600,0,0,0
2016-10-07,GOOGL,0,0,2238660,0,0,0
2016-10-07,GRUBOLIVAR,0,0,57000,0,0,0
2016-10-07,GRUPOARGOS,2537838920,133976,18980,18900,18980,18942.49
2016-10-07,GRUPOAVAL,75587770,62505,1210,1210,1210,1209.31
2016-10-07,GRUPOSURA,4958496100,129999,38020,38020,38300,38142.57
2016-10-07,GURU,0,0,68280,0,0,0
2016-10-07,HCOLSEL,0,0,12190,0,0,0
2016-10-07,ICOLCAP,0,0,13600,0,0,0
2016-10-07,ISA,2702314320,276770,9790,9690,9790,9763.75
2016-10-07,ISAGEN,168237355,48706,3650,3190,3650,3454.14
2016-10-07,JPM,0,0,191780,0,0,0
2016-10-07,MANCEMENTO,0,0,34500,0,0,0
2016-10-07,MINEROS,216685250,100550,2155,2155,2155,2155
2016-10-07,NUTRESA,347775180,13686,25360,25320,25560,25411.02
2016-10-07,OCCIDENTE,0,0,36800,0,0,0
2016-10-07,ODINSA,144777500,16915,9000,8500,9000,8559.12
2016-10-07,PAZRIO,0,0,7,0,0,0
2016-10-07,PFAVAL,2107777735,1720499,1225,1220,1230,1225.1
2016-10-07,PFAVH,337144030,143259,2380,2340,2380,2353.39
2016-10-07,PFBBVACOL,4171440,16044,260,0,0,260
2016-10-07,PFBCOLOM,12494064340,447542,28060,27620,28060,27917.08
2016-10-07,PFCARPAK,32942500,10873,3090,3000,3090,3029.75
2016-10-07,PFCEMARGOS,1074964000,99330,10880,10800,10880,10822.15
2016-10-07,PFCORFICOL,32700000,1000,32700,32700,32700,32700
2016-10-07,PFDAVVNDA,12158577220,417371,29460,28820,29460,29131.34
2016-10-07,PFE,0,0,97540,0,0,0
2016-10-07,PFGRUPOARG,447496080,24782,18100,18000,18100,18057.3
2016-10-07,PFGRUPSURA,2751657180,73510,37400,37400,37560,37432.42
2016-10-07,PFVILLAS,2952200,509,6000,0,0,5800
2016-10-07,PFVILLASCA,0,0,2700,0,0,0
2016-10-07,POPULAR,0,0,489,0,0,0
2016-10-07,PPH,0,0,165480,0,0,0
2016-10-07,PREC,0,0,1505,0,0,0
2016-10-07,PROMIGAS,0,0,5500,0,0,0
2016-10-07,PROTECCION,0,0,80000,0,0,0
2016-10-07,RSX,0,0,54020,0,0,0
2016-10-07,SDIV,0,0,61840,0,0,0
2016-10-07,SOCBOLIVAR,0,0,54300,0,0,0
2016-10-07,TABLEMAC,0,0,7,0,0,0
2016-10-07,TERPEL,4550000,500,9200,0,0,9100
2016-10-07,TGLSC,0,0,35500,0,0,0
2016-10-07,TITAN,0,0,35300,0,0,0
2016-10-07,VALINDUSTR,0,0,5500,0,0,0
2016-10-07,VALOREM,0,0,450,0,0,0
2016-10-07,VALSIMESA,0,0,1150,0,0,0
2016-10-07,VILLAS,0,0,6300,0,0,0
2016-10-10,AAPL,0,0,332360,0,0,0
2016-10-10,AMZN,0,0,2446060,0,0,0
2016-10-10,BAC,0,0,47000,0,0,0
2016-10-10,BBH,0,0,329620,0,0,0
2016-10-10,BBVACOL,0,0,265,0,0,0
2016-10-10,BCOLOMBIA,235547880,9175,25700,25620,25700,25672.79
2016-10-10,BIOMAX,0,0,2000,0,0,0
2016-10-10,BMC,0,0,841,0,0,0
2016-10-10,BOGOTA,2157779960,34458,62620,62620,62640,62620.58
2016-10-10,BVC,192687666,10711630,18.2,17.9,18.2,17.99
2016-10-10,C,0,0,143600,0,0,0
2016-10-10,CARTON,0,0,5200,0,0,0
2016-10-10,CELSIA,172537210,43118,4000,3955,4005,4001.51
2016-10-10,CEMARGOS,1327842500,114013,11640,11620,11700,11646.41
2016-10-10,CLH,568607900,49214,11600,11440,11680,11553.78
2016-10-10,CNEC,132284430,13466,9830,9720,9850,9823.59
2016-10-10,COLTEJER,692900,533,1600,0,0,1300
2016-10-10,CONCONCRET,54808205,50239,1085,1085,1100,1090.95
2016-10-10,CORFERIAS,0,0,1000,0,0,0
2016-10-10,CORFICOLCF,1081379120,28639,37840,37700,37880,37758.97
2016-10-10,ECOPETROL,10842243285,8087249,1340,1315,1345,1340.66
2016-10-10,EDATEL,0,0,1000,0,0,0
2016-10-10,EEB,1060649120,579500,1835,1820,1840,1830.28
2016-10-10,ELCONDOR,0,0,1140,0,0,0
2016-10-10,ENKA,0,0,12,0,0,0
2016-10-10,EPSA,0,0,9000,0,0,0
2016-10-10,ESTRA,0,0,245,0,0,0
2016-10-10,ETB,250994658,426352,598,588,598,588.7
2016-10-10,EXITO,1948421260,133180,14660,14600,14700,14629.98
2016-10-10,FABRICATO,0,0,14,0,0,0
2016-10-10,FAMILIA,0,0,1600,0,0,0
2016-10-10,GOOGL,0,0,2258560,0,0,0
2016-10-10,GRUBOLIVAR,0,0,57000,0,0,0
2016-10-10,GRUPOARGOS,1661256820,87117,19180,18960,19180,19069.26
2016-10-10,GRUPOAVAL,30822040,25182,1230,1220,1230,1223.97
2016-10-10,GRUPOSURA,1327495860,34648,38380,38040,38380,38313.78
2016-10-10,GURU,0,0,68100,0,0,0
2016-10-10,HCOLSEL,0,0,12190,0,0,0
2016-10-10,ICOLCAP,0,0,13600,0,0,0
2016-10-10,ISA,1890852440,193402,9740,9640,9800,9776.8
2016-10-10,ISAGEN,404484270,104985,3800,3795,3900,3852.78
2016-10-10,JPM,0,0,198460,0,0,0
2016-10-10,MANCEMENTO,0,0,34500,0,0,0
2016-10-10,MINEROS,18601900,8800,2100,2100,2120,2113.85
2016-10-10,NUTRESA,612685400,24210,25400,25160,25400,25307.12
2016-10-10,OCCIDENTE,0,0,36800,0,0,0
2016-10-10,ODINSA,0,0,9000,0,0,0
2016-10-10,PAZRIO,5185705,740815,7,0,0,7
2016-10-10,PFAVAL,3948229405,3205818,1230,1225,1235,1231.58
2016-10-10,PFAVH,745384000,313317,2395,2365,2395,2379.01
2016-10-10,PFBBVACOL,0,0,260,0,0,0
2016-10-10,PFBCOLOM,10616533460,381068,27800,27760,27960,27859.94
2016-10-10,PFCARPAK,0,0,3090,0,0,0
2016-10-10,PFCEMARGOS,76183580,7054,10800,10800,10800,10800.05
2016-10-10,PFCORFICOL,0,0,32700,0,0,0
2016-10-10,PFDAVVNDA,5517415960,187293,29460,29100,29500,29458.74
2016-10-10,PFE,0,0,97800,0,0,0
2016-10-10,PFGRUPOARG,455945340,24976,18180,18180,18280,18255.34
2016-10-10,PFGRUPSURA,1262326380,33551,37800,37400,37800,37624.11
2016-10-10,PFVILLAS,0,0,6000,0,0,0
2016-10-10,PFVILLASCA,0,0,2700,0,0,0
2016-10-10,POPULAR,0,0,489,0,0,0
2016-10-10,PPH,0,0,165800,0,0,0
2016-10-10,PREC,0,0,1505,0,0,0
2016-10-10,PROMIGAS,0,0,5500,0,0,0
2016-10-10,PROTECCION,8800000,110,80000,80000,80000,80000
2016-10-10,RSX,0,0,54780,0,0,0
2016-10-10,SDIV,0,0,60120,0,0,0
2016-10-10,SOCBOLIVAR,0,0,54300,0,0,0
2016-10-10,TABLEMAC,0,0,7,0,0,0
2016-10-10,TERPEL,2145600,240,9200,0,0,8940
